country-name,state-or-province,phys-area-name,principal-cave-name,other-cave-name,cave-id,latitude,longitude,altitude,length,vertical-extent,number-of-entrances,map-link,rock-type,cave-type,contents,comments,cave-system,branch-name,reference,cave-use,curation
United States of America,Washington; Skamania County,Mount St. Helens,Flow Cave,,,,,,102,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1699; Greeley and Hyde (1972) https://doi.org/10.1130/0016-7606(1972)83[2397:LTOTCB]2.0.CO;2,,
Australia,Victoria,Mt. Napier,Flower Pot,,ASF-3H-19,,,,65,12,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1580; ASF database,,
United States of America,Washington; Skamania County,,Folgers Cave,,NSS-633-213,,,,1264,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1645,,
United States of America,Washington; Skamania County,Mount St. Helens,Forest Sink Cave,,,,,,,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1761,,
Australia,Queensland,Undara,Fortune,,ASF-U47,,,,53,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1381; Atkinson (2010) http://www.vulcanospeleology.org/sym14/papers/Atkinson.pdf,,
United States of America,California; Siskiyou County,Medicine Lake Highlands,Fossil Cave,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=540,,
United States of America,California; Siskiyou County,Medicine Lake Highlands; Giant Crater,Four Pit Balcony Cave,Four Pit Cave; Balcony Cave,,,,,465,,,https://rpif.asu.edu/LTdatabase/images/four_pit_cave_profile.jpg,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=430,,
United States of America,New Mexico; Cibola County,El Malpais National Monument; Big Tubes area,Four Windows Cave,,,,,,368,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1194,,
Iceland,,Eldhraun,Framhaldshellir,Continuation Cave,,,,,40,,,https://rpif.asu.edu/LTdatabase/images/Eldhraun_Caves.jpg,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=196,,
Australia,Queensland,Undara,Frances,,ASF-4U-13,,,,~14,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1382; Atkinson (2010) http://www.vulcanospeleology.org/sym14/papers/Atkinson.pdf,,
United States of America,Oregon; Deschutes County,,Friday Cave,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1302,,
United States of America,Washington; Skamania County,,Frog Hollow Cave,,NSS-633-07,,,,43,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1646,,
United States of America,Oregon; Deschutes County,,Frog Pit,Fire Ladder Cave,NSS-611-113,,,,,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1241,,
United States of America,California; Siskiyou County,Medicine Lake Highlands; Modoc Crater; Lava Beds National Monument,Frozen River Cave,,,,,,,,,,basalt,lava tunnel,,"had a long frozen river in the 1920's, but not anymore",,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=607,,
Japan,,Mt. Fuji,Fudo Ana,,,,,,125,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=42,,
Japan,,Mt. Fuji,Fugaku Fuketsu Cave,Fugaku Wind Cave,,,,,259,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=43,self-guided tourist cave,
Japan,,Mt. Fuji; Aokigahara lava flows,Fuji Fuketsu No. 1,,,,,1110,582,,,,,lava tunnel,,2800 BP,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=44; http://www.vulcanospeleology.org/sym05gui/ISV5G09.pdf,,
Japan,,Mt. Fuji; Aokigahara lava flows,Fuji Fuketsu No. 2,,,,,1110,57,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=45; http://www.vulcanospeleology.org/sym05gui/ISV5G09.pdf,,
Japan,,Mt. Fuji; Aokigahara lava flows,Fuji Fuketsu No. 3,,,,,1110,52,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=46; http://www.vulcanospeleology.org/sym05gui/ISV5G09.pdf,,
Japan,,Mt. Fuji; Aokigahara lava flows,Fuji Fuketsu No. 4,,,,,1110,118,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=47; http://www.vulcanospeleology.org/sym05gui/ISV5G09.pdf,,
Japan,,Mt. Fuji; Aokigahara lava flows,Fuji Fuketsu No. 5,,,,,1110,143,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=48; http://www.vulcanospeleology.org/sym05gui/ISV5G09.pdf,,
Japan,,Mt. Fuji; Aokigahara lava flows,Fuji Fuketsu No. 6,,,,,1110,60,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=49; http://www.vulcanospeleology.org/sym05gui/ISV5G09.pdf,,
Japan,,Mt. Fuji; Aokigahara lava flows,Fuji Fuketsu No. 7,,,,,1105,130,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=50; http://www.vulcanospeleology.org/sym05gui/ISV5G09.pdf,,
Australia,Queensland,Undara,Fun Cave,,ASF-U49,,,,33,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1383; Atkinson (2010) http://www.vulcanospeleology.org/sym14/papers/Atkinson.pdf,,
Portugal,Azores,Ilha de Graciosa,Furna do Exnofre,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=226,,
Portugal,Azores,Ilha de Pico (Pico Island),Furna do Frei Matias,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=230,,
Japan,Nagasaki,,Furuzutsumi-no-ana,,,,,,5,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1170,,
United States of America,Washington; Skamania County,Mount St. Helens,G Cave,,,,,,,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1758,,
United States of America,California; Siskiyou County,Medicine Lake Highlands; Mammoth Crater; Lava Beds National Monument,Gail Cave,,,,,,120,,,https://rpif.asu.edu/LTdatabase/images/Natural_Bridge_Area.jpg,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=656,,
United States of America,Oregon; Malheur County,Saddle Butte,Garbage Cave,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1229,,
United States of America,Oregon; Deschutes County,Horse Lava Tube System,Garbage Cave #1,,,,,,104,,,,basalt,lava tunnel,,,,,"https://rpif.asu.edu/LTdatabase/result.php?RECNO=1261; Greeley (1971) ""Geology of Selected Lava Tubes in the Bend Area, Oregon""",,
United States of America,Oregon; Deschutes County,Horse Lava Tube System,Garbage Cave #2,,,,,,51,,,,basalt,lava tunnel,,,,,"https://rpif.asu.edu/LTdatabase/result.php?RECNO=1262; https://rpif.asu.edu/LTdatabase/result.php?RECNO=1323; Greeley (1971) ""Geology of Selected Lava Tubes in the Bend Area, Oregon""",,
United States of America,California; Siskiyou County,Medicine Lake Highlands; Lava Beds National Monument,Garden Bridges Cave,,,,,,,,,http://npshistory.com/publications/geology/bul/1673/images/fig14.jpg,,lava tunnel,,,Labyrinth Cave System,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=568; Waters et al. (1990) https://doi.org/10.3133/b1673,,
United States of America,Hawaii; Puna district,Hawaii Island,Gary McGowan's Cave,,,,,,594,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=739,,
United States of America,California; Siskiyou County,Medicine Lake Highlands; Giant Crater,Gelsie's Grotto,,,,,,777,,,https://rpif.asu.edu/LTdatabase/images/gelsie's_grotto_profile.jpg,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=431,,
United States of America,Hawaii; Ka'u District,Hawaii Island,Geology Cave,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=776,,
United States of America,Oregon; Malheur County,,Ghost Rock Cave,,,,,,,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1246,,
United States of America,Idaho; Lincoln County,Tee-Maze cave system,Giant Arch,,,,,,,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=1085,,
"Korea, Republic of",Jeju province,Jeju Island; Mt. Halla; Geomunereum,Gim Nyeong,김녕굴; Gimnyeonggul; Sagul Cave; Snake Cave; Kimyŏnggul,,,,,705,,,,basalt,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=673; https://rpif.asu.edu/LTdatabase/result.php?RECNO=680; https://rpif.asu.edu/LTdatabase/result.php?RECNO=681; https://en.wikipedia.org/wiki/Gimnyeonggul,,
Japan,,Mt. Fuji,Ginga Fuketsu Cave,,,,,,186,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=51,,
Iceland,Arnessysla,,Gjabakkahellir,,,,,,310,,,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=12,,
United States of America,California; San Bernardino,Pisgah; Mojave Desert,Glove Cave,Pisgah Lava Tube #1,,,,,335,,3,,,lava tunnel,,,,,https://rpif.asu.edu/LTdatabase/result.php?RECNO=332; Harter (2009) http://www.vulcanospeleology.org/articles/pisgah.pdf; Harter (1972) Proc. 1st Int. Symp. Volcanospel.,,
